student_id,semester,year,class_id,grade,exam_type,tier_kmeans,difficulty_tier
0000001309,Fall,2021,C0010,2.5,take-home,Low,Hard
0000001317,Fall,2021,C0010,4.9,take-home,High,Hard
0000001317,Fall,2021,C0010,4.9,take-home,High,Hard
0000001319,Fall,2021,C0010,4.6,take-home,Medium,Hard
0000001319,Fall,2021,C0010,3.8,take-home,Medium,Hard
0000001320,Fall,2021,C0010,4.0,take-home,Low,Hard
0000001320,Fall,2021,C0010,2.2,take-home,Low,Hard
0000001323,Fall,2021,C0010,6.3,take-home,Medium,Hard
0000001323,Fall,2021,C0010,4.2,take-home,Medium,Hard
0000001328,Fall,2021,C0010,4.8,take-home,Medium,Hard
0000001328,Fall,2021,C0010,5.5,take-home,Medium,Hard
0000001333,Fall,2021,C0010,1.0,take-home,Low,Hard
0000001333,Fall,2021,C0010,1.9,take-home,Low,Hard
0000001337,Fall,2021,C0010,3.7,take-home,Medium,Hard
0000001337,Fall,2021,C0010,1.0,take-home,Medium,Hard
0000001339,Fall,2021,C0010,4.6,take-home,High,Hard
0000001339,Fall,2021,C0010,7.4,take-home,High,Hard
0000001342,Fall,2021,C0010,6.0,take-home,High,Hard
0000001342,Fall,2021,C0010,2.9,take-home,High,Hard
0000001345,Fall,2021,C0010,2.3,take-home,Low,Hard
0000001345,Fall,2021,C0010,2.9,take-home,Low,Hard
0000001351,Fall,2021,C0010,1.8,take-home,Low,Hard
0000001351,Fall,2021,C0010,1.0,take-home,Low,Hard
0000001352,Fall,2021,C0010,1.8,take-home,Low,Hard
0000001352,Fall,2021,C0010,1.0,take-home,Low,Hard
0000001353,Fall,2021,C0010,3.2,take-home,Low,Hard
0000001353,Fall,2021,C0010,1.4,take-home,Low,Hard
0000001361,Fall,2021,C0010,5.3,take-home,High,Hard
0000001361,Fall,2021,C0010,5.9,take-home,High,Hard
0000001362,Fall,2021,C0010,1.6,take-home,Low,Hard
0000001362,Fall,2021,C0010,3.5,take-home,Low,Hard
0000001366,Fall,2021,C0010,2.2,take-home,Medium,Hard
0000001366,Fall,2021,C0010,5.6,take-home,Medium,Hard
0000001376,Fall,2021,C0010,5.0,take-home,High,Hard
0000001376,Fall,2021,C0010,4.6,take-home,High,Hard
0000000688,Fall,2021,C0011,3.5,in-person,Low,Hard
0000000688,Fall,2021,C0011,1.4,in-person,Low,Hard
0000000694,Fall,2021,C0011,5.0,in-person,Medium,Hard
0000000694,Fall,2021,C0011,4.8,in-person,Medium,Hard
0000000703,Fall,2021,C0011,3.9,in-person,Medium,Hard
0000000703,Fall,2021,C0011,2.7,in-person,Medium,Hard
0000000709,Fall,2021,C0011,2.5,in-person,Low,Hard
0000000709,Fall,2021,C0011,2.3,in-person,Low,Hard
0000000713,Fall,2021,C0011,4.4,in-person,High,Hard
0000000713,Fall,2021,C0011,5.8,in-person,High,Hard
0000000722,Fall,2021,C0011,2.3,in-person,Low,Hard
0000000722,Fall,2021,C0011,1.0,in-person,Low,Hard
0000000723,Fall,2021,C0011,2.2,in-person,Low,Hard
0000000723,Fall,2021,C0011,1.6,in-person,Low,Hard
0000000724,Fall,2021,C0011,1.0,in-person,Medium,Hard
0000000724,Fall,2021,C0011,2.9,in-person,Medium,Hard
0000000727,Fall,2021,C0011,4.1,in-person,High,Hard
0000000727,Fall,2021,C0011,2.8,in-person,High,Hard
0000000734,Fall,2021,C0011,5.3,in-person,High,Hard
0000000734,Fall,2021,C0011,3.0,in-person,High,Hard
0000000740,Fall,2021,C0011,5.6,in-person,High,Hard
0000000740,Fall,2021,C0011,4.8,in-person,High,Hard
0000000750,Fall,2021,C0011,4.0,in-person,Low,Hard
0000000750,Fall,2021,C0011,2.2,in-person,Low,Hard
0000000754,Fall,2021,C0011,3.8,in-person,Medium,Hard
0000000754,Fall,2021,C0011,3.8,in-person,Medium,Hard
0000000757,Fall,2021,C0011,2.7,in-person,Medium,Hard
0000000757,Fall,2021,C0011,1.0,in-person,Medium,Hard
0000000760,Fall,2021,C0011,4.1,in-person,High,Hard
0000000760,Fall,2021,C0011,2.8,in-person,High,Hard
0000000771,Fall,2021,C0011,4.2,in-person,Low,Hard
0000000771,Fall,2021,C0011,2.3,in-person,Low,Hard
0000000772,Fall,2021,C0011,5.6,in-person,High,Hard
0000000772,Fall,2021,C0011,4.6,in-person,High,Hard
0000000775,Fall,2021,C0011,3.9,in-person,Low,Hard
0000000775,Fall,2021,C0011,3.3,in-person,Low,Hard
0000000777,Fall,2021,C0011,4.0,in-person,Medium,Hard
0000000777,Fall,2021,C0011,2.9,in-person,Medium,Hard
0000000782,Fall,2021,C0011,3.0,in-person,Low,Hard
0000000782,Fall,2021,C0011,2.7,in-person,Low,Hard
0000000794,Fall,2021,C0011,3.7,in-person,Medium,Hard
0000000794,Fall,2021,C0011,1.7,in-person,Medium,Hard
0000000799,Fall,2021,C0011,1.9,in-person,Low,Hard
0000000799,Fall,2021,C0011,3.8,in-person,Low,Hard
0000000800,Fall,2021,C0011,3.5,in-person,Medium,Hard
0000000800,Fall,2021,C0011,3.0,in-person,Medium,Hard
0000000802,Fall,2021,C0011,4.1,in-person,High,Hard
0000000802,Fall,2021,C0011,5.0,in-person,High,Hard
0000000806,Fall,2021,C0011,5.5,in-person,High,Hard
0000000806,Fall,2021,C0011,6.4,in-person,High,Hard
0000000810,Fall,2021,C0011,3.9,in-person,Medium,Hard
0000000810,Fall,2021,C0011,6.2,in-person,Medium,Hard
0000000811,Fall,2021,C0011,3.5,in-person,Medium,Hard
0000000811,Fall,2021,C0011,3.8,in-person,Medium,Hard
0000000814,Fall,2021,C0011,2.6,in-person,Low,Hard
0000000814,Fall,2021,C0011,1.2,in-person,Low,Hard
0000000815,Fall,2021,C0011,5.6,in-person,High,Hard
0000000815,Fall,2021,C0011,4.8,in-person,High,Hard
0000000819,Fall,2021,C0011,3.5,in-person,High,Hard
0000000819,Fall,2021,C0011,5.0,in-person,High,Hard
0000000826,Fall,2021,C0011,3.1,in-person,Medium,Hard
0000000826,Fall,2021,C0011,3.3,in-person,Medium,Hard
0000000830,Fall,2021,C0011,2.9,in-person,Medium,Hard
0000000830,Fall,2021,C0011,2.4,in-person,Medium,Hard
0000000836,Fall,2021,C0011,4.1,in-person,Medium,Hard
0000000836,Fall,2021,C0011,3.6,in-person,Medium,Hard
0000000837,Fall,2021,C0011,1.0,in-person,Medium,Hard
0000000837,Fall,2021,C0011,3.9,in-person,Medium,Hard
0000000842,Fall,2021,C0011,2.9,in-person,Medium,Hard
0000000842,Fall,2021,C0011,3.4,in-person,Medium,Hard
0000000846,Fall,2021,C0011,3.3,in-person,High,Hard
0000000846,Fall,2021,C0011,4.6,in-person,High,Hard
0000000849,Fall,2021,C0011,7.2,in-person,High,Hard
0000000849,Fall,2021,C0011,6.9,in-person,High,Hard
0000000850,Fall,2021,C0011,4.6,in-person,Medium,Hard
0000000850,Fall,2021,C0011,3.4,in-person,Medium,Hard
0000000854,Fall,2021,C0011,5.0,in-person,Medium,Hard
0000000854,Fall,2021,C0011,4.7,in-person,Medium,Hard
0000000857,Fall,2021,C0011,3.2,in-person,Medium,Hard
0000000857,Fall,2021,C0011,3.4,in-person,Medium,Hard
0000000866,Fall,2021,C0011,1.9,in-person,Low,Hard
0000000866,Fall,2021,C0011,3.8,in-person,Low,Hard
0000000873,Fall,2021,C0011,4.7,in-person,Medium,Hard
0000000873,Fall,2021,C0011,1.8,in-person,Medium,Hard
0000000879,Fall,2021,C0011,3.5,in-person,Medium,Hard
0000000879,Fall,2021,C0011,3.8,in-person,Medium,Hard
0000000888,Fall,2021,C0011,4.8,in-person,High,Hard
0000000888,Fall,2021,C0011,5.5,in-person,High,Hard
0000000891,Fall,2021,C0011,4.8,in-person,Medium,Hard
0000000891,Fall,2021,C0011,4.9,in-person,Medium,Hard
0000000893,Fall,2021,C0011,2.5,in-person,Medium,Hard
0000000893,Fall,2021,C0011,2.9,in-person,Medium,Hard
0000000897,Fall,2021,C0011,4.5,in-person,Medium,Hard
0000000897,Fall,2021,C0011,4.2,in-person,Medium,Hard
0000000899,Fall,2021,C0011,1.8,in-person,Low,Hard
0000000899,Fall,2021,C0011,1.6,in-person,Low,Hard
0000000911,Fall,2021,C0011,4.8,in-person,High,Hard
0000000911,Fall,2021,C0011,3.0,in-person,High,Hard
0000000912,Fall,2021,C0011,2.7,in-person,Medium,Hard
0000000912,Fall,2021,C0011,2.5,in-person,Medium,Hard
0000000920,Fall,2021,C0011,6.0,in-person,Medium,Hard
0000000920,Fall,2021,C0011,3.9,in-person,Medium,Hard
0000000933,Fall,2021,C0011,1.6,in-person,Low,Hard
0000000933,Fall,2021,C0011,1.9,in-person,Low,Hard
0000000936,Fall,2021,C0011,4.2,in-person,Medium,Hard
0000000936,Fall,2021,C0011,1.8,in-person,Medium,Hard
0000000946,Fall,2021,C0011,4.9,in-person,High,Hard
0000000946,Fall,2021,C0011,3.1,in-person,High,Hard
0000000961,Fall,2021,C0011,2.0,in-person,Low,Hard
0000000961,Fall,2021,C0011,1.0,in-person,Low,Hard
0000000962,Fall,2021,C0011,3.1,in-person,Medium,Hard
0000000962,Fall,2021,C0011,2.8,in-person,Medium,Hard
0000000975,Fall,2021,C0011,4.8,in-person,Medium,Hard
0000000975,Fall,2021,C0011,1.9,in-person,Medium,Hard
0000000981,Fall,2021,C0011,1.4,in-person,Medium,Hard
0000000981,Fall,2021,C0011,5.2,in-person,Medium,Hard
0000000989,Fall,2021,C0011,6.0,in-person,Medium,Hard
0000000989,Fall,2021,C0011,6.6,in-person,Medium,Hard
0000000990,Fall,2021,C0011,2.7,in-person,High,Hard
0000000990,Fall,2021,C0011,5.7,in-person,High,Hard
0000000999,Fall,2021,C0011,5.3,in-person,High,Hard
0000000999,Fall,2021,C0011,4.9,in-person,High,Hard
0000001000,Fall,2021,C0011,5.0,in-person,Medium,Hard
0000001000,Fall,2021,C0011,3.9,in-person,Medium,Hard
0000001007,Fall,2021,C0011,6.5,in-person,High,Hard
0000001007,Fall,2021,C0011,5.9,in-person,High,Hard
0000001010,Fall,2021,C0011,2.6,in-person,Medium,Hard
0000001010,Fall,2021,C0011,2.5,in-person,Medium,Hard
0000001011,Fall,2021,C0011,1.2,in-person,Low,Hard
0000001011,Fall,2021,C0011,3.0,in-person,Low,Hard
0000001017,Fall,2021,C0011,1.0,in-person,Low,Hard
0000001017,Fall,2021,C0011,1.3,in-person,Low,Hard
0000001019,Fall,2021,C0011,5.2,in-person,Medium,Hard
0000001019,Fall,2021,C0011,6.1,in-person,Medium,Hard
0000001023,Fall,2021,C0011,2.9,in-person,Medium,Hard
0000001023,Fall,2021,C0011,2.4,in-person,Medium,Hard
0000001037,Fall,2021,C0011,2.8,in-person,Low,Hard
0000001037,Fall,2021,C0011,2.9,in-person,Low,Hard
0000001038,Fall,2021,C0011,3.3,in-person,Medium,Hard
0000001038,Fall,2021,C0011,3.8,in-person,Medium,Hard
0000001039,Fall,2021,C0011,2.8,in-person,Low,Hard
0000001039,Fall,2021,C0011,2.8,in-person,Low,Hard
0000001040,Fall,2021,C0011,3.9,in-person,High,Hard
0000001040,Fall,2021,C0011,5.2,in-person,High,Hard
0000001042,Fall,2021,C0011,3.4,in-person,Medium,Hard
0000001042,Fall,2021,C0011,1.0,in-person,Medium,Hard
0000001069,Fall,2021,C0011,4.2,in-person,High,Hard
0000001069,Fall,2021,C0011,3.8,in-person,High,Hard
0000001073,Fall,2021,C0011,3.4,in-person,Low,Hard
0000001073,Fall,2021,C0011,1.5,in-person,Low,Hard
0000001077,Fall,2021,C0011,4.8,in-person,Medium,Hard
0000001077,Fall,2021,C0011,3.4,in-person,Medium,Hard
0000001079,Fall,2021,C0011,1.8,in-person,Low,Hard
0000001079,Fall,2021,C0011,3.4,in-person,Low,Hard
0000001085,Fall,2021,C0011,3.8,in-person,High,Hard
0000001085,Fall,2021,C0011,3.0,in-person,High,Hard
0000001093,Fall,2021,C0011,6.8,in-person,Medium,Hard
0000001093,Fall,2021,C0011,4.4,in-person,Medium,Hard
0000001098,Fall,2021,C0011,3.1,in-person,Medium,Hard
0000001098,Fall,2021,C0011,3.2,in-person,Medium,Hard
0000001109,Fall,2021,C0011,1.1,in-person,Low,Hard
0000001109,Fall,2021,C0011,1.2,in-person,Low,Hard
0000001110,Fall,2021,C0011,3.8,in-person,Medium,Hard
0000001110,Fall,2021,C0011,2.4,in-person,Medium,Hard
0000001115,Fall,2021,C0011,5.4,in-person,Medium,Hard
0000001115,Fall,2021,C0011,3.1,in-person,Medium,Hard
0000001116,Fall,2021,C0011,4.0,in-person,Medium,Hard
0000001116,Fall,2021,C0011,3.6,in-person,Medium,Hard
0000001117,Fall,2021,C0011,6.5,in-person,High,Hard
0000001117,Fall,2021,C0011,6.7,in-person,High,Hard
0000001118,Fall,2021,C0011,5.4,in-person,High,Hard
0000001118,Fall,2021,C0011,5.9,in-person,High,Hard
0000001124,Fall,2021,C0011,1.9,in-person,Low,Hard
0000001124,Fall,2021,C0011,1.2,in-person,Low,Hard
0000001139,Fall,2021,C0011,2.5,in-person,Medium,Hard
0000001139,Fall,2021,C0011,1.5,in-person,Medium,Hard
0000001142,Fall,2021,C0011,1.3,in-person,Medium,Hard
0000001142,Fall,2021,C0011,2.9,in-person,Medium,Hard
0000001143,Fall,2021,C0011,1.9,in-person,Low,Hard
0000001143,Fall,2021,C0011,1.0,in-person,Low,Hard
0000001144,Fall,2021,C0011,4.1,in-person,Medium,Hard
0000001144,Fall,2021,C0011,3.8,in-person,Medium,Hard
0000001146,Fall,2021,C0011,3.7,in-person,Medium,Hard
0000001146,Fall,2021,C0011,3.6,in-person,Medium,Hard
0000001148,Fall,2021,C0011,5.3,in-person,High,Hard
0000001148,Fall,2021,C0011,3.2,in-person,High,Hard
0000001149,Fall,2021,C0011,6.5,in-person,High,Hard
0000001149,Fall,2021,C0011,4.0,in-person,High,Hard
0000001155,Fall,2021,C0011,4.9,in-person,High,Hard
0000001155,Fall,2021,C0011,4.6,in-person,High,Hard
0000001169,Fall,2021,C0011,4.4,in-person,Medium,Hard
0000001169,Fall,2021,C0011,4.4,in-person,Medium,Hard
0000001171,Fall,2021,C0011,6.0,in-person,Medium,Hard
0000001171,Fall,2021,C0011,3.6,in-person,Medium,Hard
0000001172,Fall,2021,C0011,3.8,in-person,Medium,Hard
0000001172,Fall,2021,C0011,1.6,in-person,Medium,Hard
0000001188,Fall,2021,C0011,3.4,in-person,Low,Hard
0000001188,Fall,2021,C0011,1.9,in-person,Low,Hard
0000001193,Fall,2021,C0011,5.9,in-person,Medium,Hard
0000001193,Fall,2021,C0011,6.5,in-person,Medium,Hard
0000001207,Fall,2021,C0011,1.1,in-person,Low,Hard
0000001207,Fall,2021,C0011,1.2,in-person,Low,Hard
0000001208,Fall,2021,C0011,4.0,in-person,Medium,Hard
0000001208,Fall,2021,C0011,3.9,in-person,Medium,Hard
0000001214,Fall,2021,C0011,1.0,in-person,Low,Hard
0000001214,Fall,2021,C0011,1.0,in-person,Low,Hard
0000001220,Fall,2021,C0011,6.2,in-person,Medium,Hard
0000001220,Fall,2021,C0011,4.9,in-person,Medium,Hard
0000001224,Fall,2021,C0011,4.6,in-person,Low,Hard
0000001224,Fall,2021,C0011,1.9,in-person,Low,Hard
0000001227,Fall,2021,C0011,1.0,in-person,Medium,Hard
0000001227,Fall,2021,C0011,4.4,in-person,Medium,Hard
0000001228,Fall,2021,C0011,4.2,in-person,Medium,Hard
0000001228,Fall,2021,C0011,2.7,in-person,Medium,Hard
0000001233,Fall,2021,C0011,3.3,in-person,Low,Hard
0000001233,Fall,2021,C0011,2.3,in-person,Low,Hard
0000001236,Fall,2021,C0011,1.7,in-person,High,Hard
0000001236,Fall,2021,C0011,3.3,in-person,High,Hard
0000001238,Fall,2021,C0011,3.4,in-person,Low,Hard
0000001238,Fall,2021,C0011,3.4,in-person,Low,Hard
0000001242,Fall,2021,C0011,3.2,in-person,Medium,Hard
0000001242,Fall,2021,C0011,3.4,in-person,Medium,Hard
0000001248,Fall,2021,C0011,1.0,in-person,Low,Hard
0000001248,Fall,2021,C0011,2.0,in-person,Low,Hard
0000001254,Fall,2021,C0011,3.1,in-person,Medium,Hard
0000001254,Fall,2021,C0011,2.2,in-person,Medium,Hard
0000001275,Fall,2021,C0011,1.7,in-person,Medium,Hard
0000001275,Fall,2021,C0011,2.0,in-person,Medium,Hard
0000001278,Fall,2021,C0011,2.9,in-person,Low,Hard
0000001278,Fall,2021,C0011,3.7,in-person,Low,Hard
0000001286,Fall,2021,C0011,1.0,in-person,Medium,Hard
0000001286,Fall,2021,C0011,2.6,in-person,Medium,Hard
0000001288,Fall,2021,C0011,2.7,in-person,High,Hard
0000001288,Fall,2021,C0011,4.3,in-person,High,Hard
0000001289,Fall,2021,C0011,1.0,in-person,Low,Hard
0000001289,Fall,2021,C0011,1.0,in-person,Low,Hard
0000001292,Fall,2021,C0011,2.3,in-person,Medium,Hard
0000001292,Fall,2021,C0011,1.0,in-person,Medium,Hard
0000001302,Fall,2021,C0011,3.2,in-person,Medium,Hard
0000001302,Fall,2021,C0011,3.1,in-person,Medium,Hard
0000001303,Fall,2021,C0011,6.7,in-person,Medium,Hard
0000001303,Fall,2021,C0011,5.0,in-person,Medium,Hard
0000001308,Fall,2021,C0011,4.4,in-person,Medium,Hard
0000001308,Fall,2021,C0011,3.9,in-person,Medium,Hard
0000001316,Fall,2021,C0011,6.0,in-person,High,Hard
0000001316,Fall,2021,C0011,3.9,in-person,High,Hard
0000001317,Fall,2021,C0011,2.9,in-person,High,Hard
0000001317,Fall,2021,C0011,6.6,in-person,High,Hard
0000001319,Fall,2021,C0011,3.1,in-person,Medium,Hard
0000001319,Fall,2021,C0011,2.6,in-person,Medium,Hard
0000001320,Fall,2021,C0011,3.9,in-person,Low,Hard
0000001320,Fall,2021,C0011,2.9,in-person,Low,Hard
0000001324,Fall,2021,C0011,1.3,in-person,Low,Hard
0000001324,Fall,2021,C0011,2.7,in-person,Low,Hard
0000001327,Fall,2021,C0011,2.8,in-person,Medium,Hard
0000001327,Fall,2021,C0011,1.4,in-person,Medium,Hard
0000001328,Fall,2021,C0011,6.8,in-person,Medium,Hard
0000001328,Fall,2021,C0011,4.7,in-person,Medium,Hard
0000001330,Fall,2021,C0011,3.9,in-person,Medium,Hard
0000001330,Fall,2021,C0011,2.9,in-person,Medium,Hard
0000001332,Fall,2021,C0011,3.8,in-person,Low,Hard
0000001332,Fall,2021,C0011,4.1,in-person,Low,Hard
0000001341,Fall,2021,C0011,2.8,in-person,High,Hard
0000001341,Fall,2021,C0011,2.8,in-person,High,Hard
0000001342,Fall,2021,C0011,1.9,in-person,High,Hard
0000001342,Fall,2021,C0011,1.4,in-person,High,Hard
0000001345,Fall,2021,C0011,5.7,in-person,Low,Hard
0000001345,Fall,2021,C0011,1.5,in-person,Low,Hard
0000001347,Fall,2021,C0011,4.5,in-person,High,Hard
0000001347,Fall,2021,C0011,3.4,in-person,High,Hard
0000001349,Fall,2021,C0011,4.3,in-person,Low,Hard
0000001349,Fall,2021,C0011,5.0,in-person,Low,Hard
0000001354,Fall,2021,C0011,6.5,in-person,High,Hard
0000001354,Fall,2021,C0011,4.6,in-person,High,Hard
0000001378,Fall,2021,C0011,3.0,in-person,Medium,Hard
0000001378,Fall,2021,C0011,4.4,in-person,Medium,Hard
0000000680,Fall,2021,C0012,5.6,take-home,Medium,Easy
0000000680,Fall,2021,C0012,9.2,take-home,Medium,Easy
0000000681,Fall,2021,C0012,7.5,take-home,Medium,Easy
0000000681,Fall,2021,C0012,9.7,take-home,Medium,Easy
0000000688,Fall,2021,C0012,5.8,take-home,Low,Easy
0000000688,Fall,2021,C0012,6.9,take-home,Low,Easy
0000000689,Fall,2021,C0012,5.5,take-home,Low,Easy
0000000689,Fall,2021,C0012,5.9,take-home,Low,Easy
0000000690,Fall,2021,C0012,10.0,take-home,High,Easy
0000000690,Fall,2021,C0012,10.0,take-home,High,Easy
0000000695,Fall,2021,C0012,4.9,take-home,Medium,Easy
0000000695,Fall,2021,C0012,4.5,take-home,Medium,Easy
0000000707,Fall,2021,C0012,9.8,take-home,High,Easy
0000000707,Fall,2021,C0012,9.7,take-home,High,Easy
0000000715,Fall,2021,C0012,6.8,take-home,High,Easy
0000000715,Fall,2021,C0012,8.0,take-home,High,Easy
0000000723,Fall,2021,C0012,8.4,take-home,Low,Easy
0000000723,Fall,2021,C0012,5.3,take-home,Low,Easy
0000000724,Fall,2021,C0012,7.8,take-home,Medium,Easy
0000000724,Fall,2021,C0012,7.4,take-home,Medium,Easy
0000000725,Fall,2021,C0012,9.1,take-home,Medium,Easy
0000000725,Fall,2021,C0012,7.3,take-home,Medium,Easy
0000000729,Fall,2021,C0012,7.6,take-home,Medium,Easy
0000000729,Fall,2021,C0012,9.4,take-home,Medium,Easy
0000000739,Fall,2021,C0012,7.4,take-home,Medium,Easy
0000000739,Fall,2021,C0012,7.1,take-home,Medium,Easy
0000000743,Fall,2021,C0012,7.4,take-home,Low,Easy
0000000743,Fall,2021,C0012,7.6,take-home,Low,Easy
0000000752,Fall,2021,C0012,5.5,take-home,Medium,Easy
0000000752,Fall,2021,C0012,4.3,take-home,Medium,Easy
0000000753,Fall,2021,C0012,8.5,take-home,Medium,Easy
0000000753,Fall,2021,C0012,9.0,take-home,Medium,Easy
0000000755,Fall,2021,C0012,8.9,take-home,High,Easy
0000000755,Fall,2021,C0012,8.2,take-home,High,Easy
0000000759,Fall,2021,C0012,8.3,take-home,Low,Easy
0000000759,Fall,2021,C0012,8.2,take-home,Low,Easy
0000000760,Fall,2021,C0012,8.6,take-home,High,Easy
0000000760,Fall,2021,C0012,6.9,take-home,High,Easy
0000000763,Fall,2021,C0012,6.9,take-home,High,Easy
0000000763,Fall,2021,C0012,10.0,take-home,High,Easy
0000000768,Fall,2021,C0012,6.2,take-home,High,Easy
0000000768,Fall,2021,C0012,9.1,take-home,High,Easy
0000000776,Fall,2021,C0012,6.4,take-home,Low,Easy
0000000776,Fall,2021,C0012,7.2,take-home,Low,Easy
0000000778,Fall,2021,C0012,7.5,take-home,Medium,Easy
0000000778,Fall,2021,C0012,8.6,take-home,Medium,Easy
0000000779,Fall,2021,C0012,7.1,take-home,Medium,Easy
0000000779,Fall,2021,C0012,7.8,take-home,Medium,Easy
0000000781,Fall,2021,C0012,7.2,take-home,Medium,Easy
0000000781,Fall,2021,C0012,6.9,take-home,Medium,Easy
0000000783,Fall,2021,C0012,7.8,take-home,Low,Easy
0000000783,Fall,2021,C0012,6.9,take-home,Low,Easy
0000000793,Fall,2021,C0012,7.1,take-home,Medium,Easy
0000000793,Fall,2021,C0012,9.6,take-home,Medium,Easy
0000000800,Fall,2021,C0012,8.4,take-home,Medium,Easy
0000000800,Fall,2021,C0012,7.6,take-home,Medium,Easy
0000000803,Fall,2021,C0012,10.0,take-home,High,Easy
0000000803,Fall,2021,C0012,9.9,take-home,High,Easy
0000000804,Fall,2021,C0012,8.0,take-home,High,Easy
0000000804,Fall,2021,C0012,8.0,take-home,High,Easy
0000000806,Fall,2021,C0012,10.0,take-home,High,Easy
0000000806,Fall,2021,C0012,9.7,take-home,High,Easy
0000000814,Fall,2021,C0012,6.0,take-home,Low,Easy
0000000814,Fall,2021,C0012,6.8,take-home,Low,Easy
0000000820,Fall,2021,C0012,10.0,take-home,High,Easy
0000000820,Fall,2021,C0012,9.4,take-home,High,Easy
0000000823,Fall,2021,C0012,6.9,take-home,Medium,Easy
0000000823,Fall,2021,C0012,7.7,take-home,Medium,Easy
0000000846,Fall,2021,C0012,8.4,take-home,High,Easy
0000000846,Fall,2021,C0012,8.8,take-home,High,Easy
0000000852,Fall,2021,C0012,6.8,take-home,Low,Easy
0000000852,Fall,2021,C0012,7.0,take-home,Low,Easy
0000000853,Fall,2021,C0012,7.4,take-home,Medium,Easy
0000000853,Fall,2021,C0012,6.4,take-home,Medium,Easy
0000000860,Fall,2021,C0012,6.7,take-home,Low,Easy
0000000860,Fall,2021,C0012,5.1,take-home,Low,Easy
0000000868,Fall,2021,C0012,10.0,take-home,High,Easy
0000000868,Fall,2021,C0012,10.0,take-home,High,Easy
0000000875,Fall,2021,C0012,7.8,take-home,Low,Easy
0000000875,Fall,2021,C0012,5.8,take-home,Low,Easy
0000000880,Fall,2021,C0012,8.4,take-home,Medium,Easy
0000000880,Fall,2021,C0012,9.2,take-home,Medium,Easy
0000000881,Fall,2021,C0012,7.0,take-home,Medium,Easy
0000000881,Fall,2021,C0012,6.2,take-home,Medium,Easy
0000000888,Fall,2021,C0012,8.2,take-home,High,Easy
0000000888,Fall,2021,C0012,8.6,take-home,High,Easy
0000000894,Fall,2021,C0012,9.4,take-home,Medium,Easy
0000000894,Fall,2021,C0012,7.0,take-home,Medium,Easy
0000000898,Fall,2021,C0012,7.4,take-home,High,Easy
0000000898,Fall,2021,C0012,7.8,take-home,High,Easy
0000000905,Fall,2021,C0012,9.5,take-home,High,Easy
0000000905,Fall,2021,C0012,9.3,take-home,High,Easy
0000000908,Fall,2021,C0012,6.9,take-home,Medium,Easy
0000000908,Fall,2021,C0012,7.4,take-home,Medium,Easy
0000000919,Fall,2021,C0012,7.1,take-home,Medium,Easy
0000000919,Fall,2021,C0012,7.8,take-home,Medium,Easy
0000000923,Fall,2021,C0012,9.1,take-home,Medium,Easy
0000000923,Fall,2021,C0012,7.1,take-home,Medium,Easy
0000000927,Fall,2021,C0012,6.4,take-home,Medium,Easy
0000000927,Fall,2021,C0012,10.0,take-home,Medium,Easy
0000000930,Fall,2021,C0012,8.3,take-home,Medium,Easy
0000000930,Fall,2021,C0012,10.0,take-home,Medium,Easy
0000000931,Fall,2021,C0012,6.4,take-home,Low,Easy
0000000931,Fall,2021,C0012,5.2,take-home,Low,Easy
0000000936,Fall,2021,C0012,6.8,take-home,Medium,Easy
0000000936,Fall,2021,C0012,4.2,take-home,Medium,Easy
0000000953,Fall,2021,C0012,8.8,take-home,High,Easy
0000000953,Fall,2021,C0012,6.9,take-home,High,Easy
0000000955,Fall,2021,C0012,6.9,take-home,Low,Easy
0000000955,Fall,2021,C0012,6.3,take-home,Low,Easy
0000000961,Fall,2021,C0012,7.4,take-home,Low,Easy
0000000961,Fall,2021,C0012,6.6,take-home,Low,Easy
0000000963,Fall,2021,C0012,10.0,take-home,Low,Easy
0000000963,Fall,2021,C0012,9.6,take-home,Low,Easy
0000000967,Fall,2021,C0012,7.0,take-home,Low,Easy
0000000967,Fall,2021,C0012,7.5,take-home,Low,Easy
0000000982,Fall,2021,C0012,7.5,take-home,Low,Easy
0000000982,Fall,2021,C0012,3.8,take-home,Low,Easy
0000000983,Fall,2021,C0012,7.8,take-home,Medium,Easy
0000000983,Fall,2021,C0012,9.4,take-home,Medium,Easy
0000000985,Fall,2021,C0012,7.7,take-home,Low,Easy
0000000985,Fall,2021,C0012,7.3,take-home,Low,Easy
0000000986,Fall,2021,C0012,10.0,take-home,Medium,Easy
0000000986,Fall,2021,C0012,9.4,take-home,Medium,Easy
0000000987,Fall,2021,C0012,8.0,take-home,High,Easy
0000000987,Fall,2021,C0012,10.0,take-home,High,Easy
0000001006,Fall,2021,C0012,8.1,take-home,Low,Easy
0000001006,Fall,2021,C0012,7.9,take-home,Low,Easy
0000001020,Fall,2021,C0012,7.8,take-home,High,Easy
0000001020,Fall,2021,C0012,8.5,take-home,High,Easy
0000001021,Fall,2021,C0012,6.1,take-home,Low,Easy
0000001021,Fall,2021,C0012,5.8,take-home,Low,Easy
0000001028,Fall,2021,C0012,7.9,take-home,Medium,Easy
0000001028,Fall,2021,C0012,7.0,take-home,Medium,Easy
0000001030,Fall,2021,C0012,8.2,take-home,High,Easy
0000001030,Fall,2021,C0012,7.8,take-home,High,Easy
